product_id,seller_id,category_id,country_id,condition_id,product_name,product_price,shipping_fee,page_number,category_id,category,condition_id,product_condition,seller_id,seller_name,seller_feedback_score,country_id,origin_country
143,143,1,15,1,Apple iPhone 12 Pro Max - 512 Go - Bleu Pacifique (Déverrouillé),2040.79,54.84,2,1,Cell Phones & Accessories,1,New,143,stanflos_0,0,15,Philippines
144,3,1,1,1,Apple iPhone 12 - 64GB - (UNLOCKED)  - Factory Warranty -  BLUE  🔵 ✤NEW SEALED✤,2820.94,127.33,2,1,Cell Phones & Accessories,1,New,3,santamonicawireless,22198,1,United States
145,64,1,1,77,Factory Unlocked Apple iPhone 12 / mini 64GB White Red Blue Black Green,2098.31,113.51,2,1,Cell Phones & Accessories,77,Open box,64,techlordz,1262,1,United States
146,146,1,15,1,Apple iPhone 12 Pro Max - 256GB - Oro (Desbloqueado),1942.87,50.92,2,1,Cell Phones & Accessories,1,New,146,barrjedid0,0,15,Philippines
147,147,1,14,1,Apple iPhone 12 - 64GB - Black (Unlocked),1979.45,150.3,2,1,Cell Phones & Accessories,1,New,147,jvic9586,270,14,United Kingdom
148,148,1,15,1,Apple iPhone 12 Pro Max 512Go Pacific Bleu (AT&T),1676.51,0.0,2,1,Cell Phones & Accessories,1,New,148,sheate-34,0,15,Philippines
149,149,1,14,77,Apple iPhone 12 - 128GB - Blue - EE - Our Ref: TRG88607,3107.27,134.0,3,1,Cell Phones & Accessories,77,Open box,149,technologyrecyclegroup,9190,14,United Kingdom
150,108,1,14,2,Apple iPhone X (iPhone 10) - 64GB 256GB Unlocked - All Grades - 12M Warranty,1031.11,96.21,3,1,Cell Phones & Accessories,2,Seller refurbished,108,handtec,127396,14,United Kingdom
151,151,1,15,1,Apple iPhone 12 Pro Max - 256GB - Azul Pacífico (Desbloqueado) MGDF3QL/A,1433.65,0.0,3,1,Cell Phones & Accessories,1,New,151,emgott51,0,15,Philippines
152,147,1,14,1,Apple iPhone 12 Pro Max - 256GB - Gold (Unlocked),3682.69,204.8,3,1,Cell Phones & Accessories,1,New,147,jvic9586,270,14,United Kingdom
153,153,1,1,2,iPhone 11 | Unlocked AT&T Sprint T-Mobile Verizon | 64GB 128GB 256GB,1728.63,101.35,3,1,Cell Phones & Accessories,2,Seller refurbished,153,buybackboss,5219,1,United States
154,154,1,47,1,Apple iPhone 12 - 64GB - Azul - Rojo (Desbloqueado),3133.66,39.17,3,1,Cell Phones & Accessories,1,New,154,xxdinodi0,9,47,Spain
155,155,1,15,1,Apple iPhone 12 Pro - 512 Go - Bleu Pacifique Débloqué,1370.98,58.76,3,1,Cell Phones & Accessories,1,New,155,thonea63,0,15,Philippines
156,156,1,15,1,2021Apple iPhone 12 Pro Max - 128GB - Blu Pacifico Pari al nuovo,1523.74,39.17,3,1,Cell Phones & Accessories,1,New,156,keushe_6,0,15,Philippines
157,157,1,15,1,Apple iPhone 12 Pro Max 512Go Pacific Bleu (AT&T) TOUT NEUF SCELLÉ Veuillez Lire,1402.31,0.0,3,1,Cell Phones & Accessories,1,New,157,teaules-41,0,15,Philippines
158,158,1,15,1,Apple iPhone 12 Pro - 512 Go - Argent (Déverrouillé),1410.15,0.0,3,1,Cell Phones & Accessories,1,New,158,strmae_0,0,15,Philippines
159,159,1,1,1,Apple iPhone 12 mini 64/128/256GB White Black Blue White Green Red GSM Unlocked,2994.3,130.63,3,1,Cell Phones & Accessories,1,New,159,dan2friend,29659,1,United States
160,160,1,1,1,New Sealed Unlocked Apple iPhone 12 Pro Max - 256GB - Gold (Unlocked),3610.48,66.61,3,1,Cell Phones & Accessories,1,New,160,countyfordbm,351,1,United States
161,161,1,1,1,Apple iPhone 12 Pro - 256GB - Graphite (Unlocked),3830.31,151.98,3,1,Cell Phones & Accessories,1,New,161,coloradooffer,1039,1,United States
162,153,1,1,1,iPhone 12 - Verizon + Unlocked - 64GB - Blue - BRAND NEW!,2767.78,126.3,3,1,Cell Phones & Accessories,1,New,153,buybackboss,5219,1,United States
163,163,1,1,1,Apple iPhone 12 Pro Max - 512GB - Graphite (Unlocked),4662.98,26.65,3,1,Cell Phones & Accessories,1,New,163,keyleb-67,2,1,United States
164,164,1,1,2,B12-Great | Apple iPhone X A1901 64GB Silver International GSM Unlock/AT&T,982.56,127.6,3,1,Cell Phones & Accessories,2,Seller refurbished,164,megasaverphones,12966,1,United States
165,165,1,15,1,Apple iPhone 12 Pro Max - 512 Go - Or (Déverrouillé),1523.74,0.0,3,1,Cell Phones & Accessories,1,New,165,heesho-69,0,15,Philippines
166,166,1,14,8,iPhone 12 Pro - Gold - 128GB - Unlocked - 2022 Warranty (VAT RECLAIMABLE),3862.22,147.72,3,1,Cell Phones & Accessories,8,Used,166,humptydp,1137,14,United Kingdom
167,167,1,14,8,Apple iPhone 12 Pro Max - 128GB - Pacific Blue (Unlocked) - Excellent Condition,4142.8,152.83,3,1,Cell Phones & Accessories,8,Used,167,clear-pixel,283,14,United Kingdom
168,168,1,15,1,Apple iPhone 12 Pro Max - 256 Go - Bleu Pacifique (Déverrouillé)&Neuf,1292.63,0.0,3,1,Cell Phones & Accessories,1,New,168,prischi75,0,15,Philippines
169,169,1,14,8,Apple iPhone 12 Pro Max - 128GB - Pacific Blue (Unlocked),5524.04,238.27,3,1,Cell Phones & Accessories,8,Used,169,sakilahmed2011,579,14,United Kingdom
170,170,1,1,8,Apple iPhone 12 A2172 64GB Black! Free Fast Delivery! Fits Verizon wireless!,1865.19,133.29,3,1,Cell Phones & Accessories,8,Used,170,brandonadd,168,1,United States
171,159,1,1,1,Apple iPhone 12 Pro 128/256/512GB Graphite Pacific Blue Silver Gold Unlocked,4329.91,156.14,3,1,Cell Phones & Accessories,1,New,159,dan2friend,29659,1,United States
172,172,1,15,1,"APPLE IPHONE 12 PRO PACIFIC BLUE 256GB 5G DISPLAY 6.1""",1218.21,0.0,3,1,Cell Phones & Accessories,1,New,172,sheagh_69,0,15,Philippines
173,173,1,14,77,Apple iPhone 12 - 128GB - Blue (Unlocked) With Protective Case,2762.02,170.55,3,1,Cell Phones & Accessories,77,Open box,173,zenith_2021,235,14,United Kingdom
174,174,1,1,1,iPHONE 12 NEW FACTORY UNLOCKED SEALED BLACK 64GB MODEL A2172 CELL PHONE NIB,2861.07,155.34,3,1,Cell Phones & Accessories,1,New,174,boutiquescape,5473,1,United States
175,54,1,1,8,Apple iPhone 12 (PRODUCT RED) - 128GB (AT&T Only) Amazing Condition,2764.45,159.87,3,1,Cell Phones & Accessories,8,Used,54,williamjhawk,1695,1,United States
176,176,1,15,1,"APPLE IPHONE 12 PRO MAX , LIBRE DE FABRICA , CON GARANTIA 2 AÑOS",1641.25,39.17,3,1,Cell Phones & Accessories,1,New,176,wildric-8,0,15,Philippines
177,29,1,1,8,Apple iPhone 12 mini A2176 128GB Blue! CDMA+GSM Unlocked! Free Fast Shipping!,2281.7,117.01,3,1,Cell Phones & Accessories,8,Used,29,daotech,8200,1,United States
178,178,1,15,1,Nouveau Apple iPhone 12 Pro Max (256 Go) - Bleu Pacifique - Neuf,1367.06,0.0,3,1,Cell Phones & Accessories,1,New,178,teef35,0,15,Philippines
179,69,1,1,8,Apple iPhone 12 A2172 128GB AT&T Check IMEI Great Condition - RJ1404,2331.42,117.97,3,1,Cell Phones & Accessories,8,Used,69,purpletechnado,17276,1,United States
180,180,1,14,2,APPLE iPHONE 6S PLUS 16GB / 64GB / 128GB - Unlocked - Smartphone Mobile Phone,437.32,183.9,3,1,Cell Phones & Accessories,2,Seller refurbished,180,nextdaymobiles,18499,14,United Kingdom
181,104,1,1,1,Apple iPhone 12 Pro - 128GB - Pacific Blue (T-Mobile) Brand New NOT ACTIVATED,3330.67,137.06,3,1,Cell Phones & Accessories,1,New,104,electronixking444,1133,1,United States
182,153,1,1,1,iPhone 12 - Sprint - 64GB - Blue - BRAND NEW!,2464.69,120.5,3,1,Cell Phones & Accessories,1,New,153,buybackboss,5219,1,United States
183,159,1,1,1,Apple iPhone 12 64/128/256GB White Black Blue White Green Red GSM CDMA Unlocked,3327.37,136.99,3,1,Cell Phones & Accessories,1,New,159,dan2friend,29659,1,United States
184,184,1,5,1,Apple iPhone 12 Pro Max - 256 Go - Bleu Pacifique (Déverrouillé),1523.74,39.17,3,1,Cell Phones & Accessories,1,New,184,stenea_8477,0,5,Ukraine
185,185,1,14,77,NEW Apple iPhone 12 Pro | SILVER | 128GB | 5G | UNLOCKED | A2407,3843.81,147.4,3,1,Cell Phones & Accessories,77,Open box,185,iphoneforless,2195,14,United Kingdom
186,186,1,1,77,iPhone 12â€”a2172 128gb Unlocked blackâ€”new in box-Free shipping,2927.69,129.36,3,1,Cell Phones & Accessories,77,Open box,186,cellbluebook,12668,1,United States
187,187,1,14,2,Apple iPhone 12 - 128GB - Blue (Unlocked) Apple Warranty Till 11-01-2022,2761.97,127.7,3,1,Cell Phones & Accessories,2,Seller refurbished,187,faisha-8,106,14,United Kingdom
188,188,1,1,8,Apple MG703LL/A iPhone 12 mini 64GB - Black (T-Mobile) - Clean,1998.39,111.61,3,1,Cell Phones & Accessories,8,Used,188,newimage2000,4711,1,United States
189,189,1,14,77,Apple iPhone 12 Pro Max - 256GB - Graphite (Unlocked),4419.18,157.85,3,1,Cell Phones & Accessories,77,Open box,189,danielgodfrey,6909,14,United Kingdom
190,190,1,1,8,iPhone 12 Silver Pro 256GB - UNLOCKED - T-mobile AT&T Verizon MetroPCS SoftBank,3593.83,192.71,3,1,Cell Phones & Accessories,8,Used,190,jaco-orda,258,1,United States
191,191,1,14,8,Apple iPhone 12 Pro Max - 256GB - Graphite (Unlocked),4488.28,200.11,3,1,Cell Phones & Accessories,8,Used,191,steftsfnv74,1220,14,United Kingdom
192,192,1,192,77,Apple iPhone 12 Pro Max - 128GB - Pazifikblau (Ohne Simlock)mit AirPods Pro,4935.51,44.62,3,1,Cell Phones & Accessories,77,Open box,192,sasameera0,2,192,Germany
193,193,1,1,1,Apple iPhone 12 Pro - 128GB - Graphite (Unlocked),3493.91,136.09,3,1,Cell Phones & Accessories,1,New,193,bargainedbin,169,1,United States
194,194,1,1,77,Apple iPhone 12 - 64GB - Black (Unlocked),2498.03,250.74,3,1,Cell Phones & Accessories,77,Open box,194,ih8ucla,407,1,United States
195,195,1,1,1,New Sealed Apple iPhone 12 mini - 64GB - Blue (T-Mobile) - In Hand/Fast Ship,2497.99,101.59,3,1,Cell Phones & Accessories,1,New,195,ordersrc,256,1,United States
196,185,1,14,77,NEW Apple iPhone 12 Pro Max | Pacific Blue | 256GB | 5G | UNLOCKED | A2411,4363.99,156.84,3,1,Cell Phones & Accessories,77,Open box,185,iphoneforless,2195,14,United Kingdom
197,73,1,1,77,NEW*  Apple iPhone 12 Mini | 128GB Green | Unlocked Verizon AT&T T-Mobile Metro,2331.46,117.97,3,1,Cell Phones & Accessories,77,Open box,73,adopt-a-phone,10093,1,United States
198,198,1,14,1,APPLE iPhone 12 256GB (PRODUCT)RED! *Brand New! * 1 DAY DISPATCH!*,4120.01,152.42,3,1,Cell Phones & Accessories,1,New,198,theonedaydispatcher,463,14,United Kingdom
199,21,1,14,2,Apple iPhone 12 Pro MAX - VARIOUS NETWORKS - 128/256/512GB - ALL COLOURS,5072.68,165.4,4,1,Cell Phones & Accessories,2,Seller refurbished,21,gecko_mobile_shop,3918,14,United Kingdom
200,73,1,1,77,NEW*  Apple iPhone 12 Mini | 64GB Red | Unlocked Verizon AT&T T-Mobile Metro,2198.23,120.8,4,1,Cell Phones & Accessories,77,Open box,73,adopt-a-phone,10093,1,United States
201,108,1,14,2,"Apple iPhone 11 Pro - 11 Pro Max, 64GB - 256GB - 512GB - All Grades 12M Warranty",2361.48,120.42,4,1,Cell Phones & Accessories,2,Seller refurbished,108,handtec,127396,14,United Kingdom
202,202,1,14,8,Apple iPhone 12 - 128GB - Blue (Unlocked),3217.75,179.72,4,1,Cell Phones & Accessories,8,Used,202,a51786,416,14,United Kingdom
203,203,1,1,8,Apple iPhone 12 Pro Max - 512GB - Pacific Blue (Unlocked) Blacklisted,4496.45,166.54,4,1,Cell Phones & Accessories,8,Used,203,darbhran,14,1,United States
204,204,1,1,1,Apple iPhone 12 Pro - 256GB - Graphite (Unlocked) Worldwide Shipping,3946.88,499.61,4,1,Cell Phones & Accessories,1,New,204,jarel-5264,1,1,United States
205,205,1,205,77,"Apple iPhone 12 Pro, 256 Gb, New , Free Shipping",3330.7,0.0,4,1,Cell Phones & Accessories,77,Open box,205,agy6445,44,205,Russian Federation
206,206,1,14,1,Apple iPhone 12 - 64GB - Blue - Sealed - Full 12 Months AppleCare - Free Del.,2992.14,131.89,4,1,Cell Phones & Accessories,1,New,206,techfanbelfast,385,14,United Kingdom
207,207,1,122,77,Apple iPhone 12 mini 128GB White Unlocked AppleCare & CA Free Shipping included!,2906.28,70.68,4,1,Cell Phones & Accessories,77,Open box,207,b-x-d,6,122,Canada
208,208,1,14,77,Apple iPhone 12 mini BLACK - 128GB - Unlocked - Apple Warranty 21/02/22,2941.55,130.97,4,1,Cell Phones & Accessories,77,Open box,208,totalseven,3428,14,United Kingdom
209,209,1,14,1,Apple iPhone 12 - New Sealed (Unlocked) Smartphone Various GB Colours,3452.48,140.26,4,1,Cell Phones & Accessories,1,New,209,meeliemobile,109,14,United Kingdom
210,210,1,1,210,Apple iPhone 12 Pro Max - 256GB - Graphite (AT&T),1582.08,140.62,4,1,Cell Phones & Accessories,210,For parts or not working,210,water23.hawaiisan-7,115,1,United States
211,211,1,211,1,Apple iPhone 12 Pro 128GB Graphite 5G DUAL PHYSICAL SIM Hong Kong A2412 Unlocked,4812.86,99.92,4,1,Cell Phones & Accessories,1,New,211,dominique-92,37,211,Hong Kong
212,21,1,14,2,Apple iPhone SE 2nd Gen (2020) - VARIOUS NETWORKS - 64/128/256GB - Smartphone,1551.1,105.65,4,1,Cell Phones & Accessories,2,Seller refurbished,21,gecko_mobile_shop,3918,14,United Kingdom
213,213,1,14,1,Brand New iphone 12 pro max gold (unlocked) 258GB,4603.32,178.93,4,1,Cell Phones & Accessories,1,New,213,morgbleu,192,14,United Kingdom
214,185,1,14,77,NEW Apple iPhone 12 BLACK | 64GB | UNLOCKED | A2403 | APPLE WARRANTY | 100% Batt,2798.84,128.39,4,1,Cell Phones & Accessories,77,Open box,185,iphoneforless,2195,14,United Kingdom
215,215,1,15,1,Apple iPhone 12 (PRODUCT RED) 256GB Unlocked Plus More,1473.08,23.02,4,1,Cell Phones & Accessories,1,New,215,jeskir-1851,0,15,Philippines
216,216,1,14,2,Apple iPhone 12 mini - 128GB - Blue (Unlocked),3157.91,92.07,4,1,Cell Phones & Accessories,2,Seller refurbished,216,alleond0,8,14,United Kingdom
217,102,1,14,1,Apple iPhone 12 Pro Max - 512GB - Graphite UNLOCKED,5524.04,200.75,4,1,Cell Phones & Accessories,1,New,102,soutorka0,65,14,United Kingdom
218,2,1,1,2,Apple iPhone 11 Pro Smartphone AT&T Sprint T-Mobile Verizon or Unlocked LTE,1845.21,108.68,1,1,Cell Phones & Accessories,2,Seller refurbished,2,supplytronics,69441,1,United States
219,2,1,1,2,Apple iPhone 11 Smartphone 64GB 128GB AT&T Sprint T-Mobile Verizon or Unlocked,1695.33,105.82,1,1,Cell Phones & Accessories,2,Seller refurbished,2,supplytronics,69441,1,United States
220,2,1,1,2,Apple iPhone 11 Pro Max Smartphone AT&T Sprint T-Mobile Verizon or Unlocked LTE,2294.85,116.64,1,1,Cell Phones & Accessories,2,Seller refurbished,2,supplytronics,69441,1,United States
221,9,1,1,8,Apple iPhone 11 Pro 64/256/512GB A2160 A2215 AT&T TMobile Verizon Unlocked,1831.85,108.41,1,1,Cell Phones & Accessories,8,Used,9,gsmsupplier,38423,1,United States
222,1,1,1,1,Apple iPhone 11-128GB All Colors- GSM & CDMA Unlocked - Sealed- Factory Warranty,2128.32,114.08,1,1,Cell Phones & Accessories,1,New,1,alldayzip,32390,1,United States
223,223,1,1,1,Apple iPhone 11 A2111 64/128/256GB Unlocked Brand New,2248.19,112.28,1,1,Cell Phones & Accessories,1,New,223,prioritywireless,3988,1,United States
224,224,1,1,77,Apple iPhone 11 GSM+CDMA Factory Unlocked Verizon T-Mobile AT&T,1831.49,108.41,1,1,Cell Phones & Accessories,77,Open box,224,mobiletopdeal,16060,1,United States
225,34,1,1,2,Apple iPhone 11 Black 64GB 🍎 Verizon T-Mobile AT&T Unlocked iOS Smartphone,1731.93,99.55,1,1,Cell Phones & Accessories,2,Seller refurbished,34,buyspry,214574,1,United States
226,45,1,14,8,Apple iPhone 11 Pro Max - 512GB - Gold (Unlocked) A2218 (CDMA + GSM),1703.24,126.13,1,1,Cell Phones & Accessories,8,Used,45,mark70blue,1255,14,United Kingdom
227,34,1,1,77,Unlocked Apple iPhone 11 Pro 🍎 64GB 256GB 512GB T-Mobile ATT Verizon Smartphone,2048.35,99.55,1,1,Cell Phones & Accessories,77,Open box,34,buyspry,214574,1,United States
228,228,1,1,77,Apple iPhone 11 GSM/CDMA Factory Unlocked  256GB |128GB | 64GB,1831.12,108.41,1,1,Cell Phones & Accessories,77,Open box,228,vtellgroup,1785,1,United States
229,45,1,14,8,Apple iPhone 11 (PRODUCT)RED - 256GB (Unlocked) A2221 (CDMA + GSM),782.57,109.38,1,1,Cell Phones & Accessories,8,Used,45,mark70blue,1255,14,United Kingdom
230,34,1,1,2,Unlocked Apple iPhone 11 🍎 64GB 128GB 256GB Verizon T-Mobile AT&T 📱 Smartphone,1715.28,99.55,1,1,Cell Phones & Accessories,2,Seller refurbished,34,buyspry,214574,1,United States
231,34,1,1,77,Apple iPhone 11 Pro Max 512GB Space Gray 🍎 Verizon T-Mobile Unlocked Smartphone,2864.37,99.55,1,1,Cell Phones & Accessories,77,Open box,34,buyspry,214574,1,United States
232,34,1,1,77,Apple iPhone 11 Pro Max 64GB Space Gray 🍎 Verizon T-Mobile Unlocked Smartphone,2414.73,99.55,1,1,Cell Phones & Accessories,77,Open box,34,buyspry,214574,1,United States
233,34,1,1,77,Apple iPhone 11 128GB Black Verizon T-Mobile AT&T Fully Unlocked Smartphone,1995.06,99.55,1,1,Cell Phones & Accessories,77,Open box,34,buyspry,214574,1,United States
234,234,1,14,8,Apple iPhone 11 Pro - 256GB - Space Grey (Unlocked) A2215 (CDMA + GSM),1611.18,125.17,1,1,Cell Phones & Accessories,8,Used,234,dtservicing,1317,14,United Kingdom
235,34,1,1,2,Apple iPhone 11 Pro 256GB Gold Verizon / T-Mobile Fully Unlocked Smartphone,2314.8,99.55,1,1,Cell Phones & Accessories,2,Seller refurbished,34,buyspry,214574,1,United States
236,9,1,1,8,Apple iPhone 11 Pro Max A2161 A2218 64/256/512GB AT&T Verizon T-Mobile Unlocked,2314.8,117.64,1,1,Cell Phones & Accessories,8,Used,9,gsmsupplier,38423,1,United States
237,45,1,14,8,Apple iPhone 11 Pro - 512GB - Gold (Unlocked) A2215 (CDMA + GSM),1703.24,126.13,1,1,Cell Phones & Accessories,8,Used,45,mark70blue,1255,14,United Kingdom
238,9,1,1,8,Apple iPhone 11 A2111 A2221 64/128/256GB Sprint Verizon T-Mobile AT&T Unlocked,1915.12,106.22,1,1,Cell Phones & Accessories,8,Used,9,gsmsupplier,38423,1,United States
239,239,1,205,8,Apple iPhone 11 Pro Max 512gb dual sim,2398.11,0.0,1,1,Cell Phones & Accessories,8,Used,239,maksimb-16,4,205,Russian Federation
240,240,1,1,8,Apple iPhone 11 Pro - 64GB - Space Gray (Unlocked) - Read Description!,1332.28,152.45,1,1,Cell Phones & Accessories,8,Used,240,bodhionthebrain,1143,1,United States
241,34,1,1,2,Apple iPhone 11 Red 64GB 🍎 Verizon T-Mobile AT&T Fully Unlocked iOS Smartphone,1731.93,99.55,1,1,Cell Phones & Accessories,2,Seller refurbished,34,buyspry,214574,1,United States
242,242,1,14,8,Apple iPhone 11 - 128GB - Green (Unlocked),1519.11,141.92,1,1,Cell Phones & Accessories,8,Used,242,ellilaur,376,14,United Kingdom
243,34,1,1,2,Apple iPhone 11 Pro Max 64GB Midnight Green 🍎 Verizon Fully Unlocked Smartphone,2348.11,99.55,1,1,Cell Phones & Accessories,2,Seller refurbished,34,buyspry,214574,1,United States
244,244,1,1,8,Apple iPhone 11 Pro - 256GB - Midnight Green (AT&T) A2160 (CDMA + GSM) MW9K2LL/A,942.59,91.46,1,1,Cell Phones & Accessories,8,Used,244,buybackprosllc,4223,1,United States
245,34,1,1,2,Apple iPhone 11 Purple 128GB 🍎 Verizon T-Mobile AT&T Fully Unlocked Smartphone,1881.81,99.55,1,1,Cell Phones & Accessories,2,Seller refurbished,34,buyspry,214574,1,United States
246,246,1,1,1,Apple iPhone 11 128GB - Verizon T-Mobile AT&T - UNLOCKED - A2111,1831.85,66.61,1,1,Cell Phones & Accessories,1,New,246,ike1840,0,1,United States
247,17,1,1,8,Apple iPhone 11 Pro 64GB/128GB/256GB - Unlocked/Verizon/ AT&T/ T-Mobile/ Sprint,1955.09,106.58,1,1,Cell Phones & Accessories,8,Used,17,itsworthmore,43886,1,United States
248,248,1,1,2,Apple iPhone 11 Smartphone 64GB Unlocked [Free Shipping],1548.78,123.27,1,1,Cell Phones & Accessories,2,Seller refurbished,248,vazq-joh,61,1,United States
249,187,1,14,2,Apple iPhone 11 - 64GB - Black (Unlocked) A2221 Apple Warranty Till 13-11-2021,1795.27,110.11,1,1,Cell Phones & Accessories,2,Seller refurbished,187,faisha-8,106,14,United Kingdom
250,250,1,1,8,Apple iPhone 11 A2111 256GB Yellow! Unlocked! Apple Care 🍎 *Read Description*,1348.93,132.86,1,1,Cell Phones & Accessories,8,Used,250,mtholly11,263,1,United States
251,34,1,1,2,Apple iPhone 11 White 128GB Verizon AT&T T-Mobile Fully Unlocked Smartphone,1881.81,99.55,1,1,Cell Phones & Accessories,2,Seller refurbished,34,buyspry,214574,1,United States
252,34,1,1,77,Apple iPhone 11 Pro Max 64GB 🍎 Midnight Green Verizon T-Mobile AT&T Smartphone,2414.73,99.55,1,1,Cell Phones & Accessories,77,Open box,34,buyspry,214574,1,United States
253,34,1,1,77,Apple iPhone 11 Pro Midnight Green 256GB Verizon AT&T Fully Unlocked Smartphone,2448.03,99.55,1,1,Cell Phones & Accessories,77,Open box,34,buyspry,214574,1,United States
254,34,1,1,77,Apple iPhone 11 Pro Max 256GB Midnight Green 🍎 Verizon AT&T Unlocked Smartphone,2797.76,99.55,1,1,Cell Phones & Accessories,77,Open box,34,buyspry,214574,1,United States
255,255,1,1,8,Apple iPhone 11 - 256GB - Green (AT&T) A2111 (CDMA + GSM),1598.74,55.92,1,1,Cell Phones & Accessories,8,Used,255,tekk-pros,105,1,United States
256,256,1,192,8,Apple iPhone 11 - 128GB - Gelb (Ohne Simlock) A2221 (CDMA + GSM),1649.09,54.8,1,1,Cell Phones & Accessories,8,Used,256,buchfilmmusik84,239,192,Germany
257,187,1,14,2,Apple iPhone 11 - 64GB - RED (Unlocked) A2221 Apple Warranty Till 03-02-2022,1703.2,108.41,1,1,Cell Phones & Accessories,2,Seller refurbished,187,faisha-8,106,14,United Kingdom
258,147,1,14,8,Apple iPhone 11 Pro Max - 64GB - Gold (Unlocked) A2218 (CDMA + GSM),1887.38,148.6,1,1,Cell Phones & Accessories,8,Used,147,jvic9586,270,14,United Kingdom
259,259,1,14,8,Apple iPhone 11 - 64GB - Green (Unlocked) A2221 (CDMA + GSM),1565.14,135.85,1,1,Cell Phones & Accessories,8,Used,259,pugbaby-2007,342,14,United Kingdom
260,108,1,14,2,"Apple iPhone 11, 11 Pro, 11 Pro Max 64GB 128GB 256GB 512GB - All Colour & Grades",2361.48,110.85,1,1,Cell Phones & Accessories,2,Seller refurbished,108,handtec,127396,14,United Kingdom
261,261,1,1,8,Apple iPhone 11 Pro Max - 256GB - Space Gray (Unlocked) A2161 (CDMA   GSM),2194.93,66.61,1,1,Cell Phones & Accessories,8,Used,261,lux_for_home-and-her,28,1,United States
262,262,1,14,210,Apple iPhone 11 - 64GB - Black (Unlocked) Spares Or Repairs,989.72,118.95,1,1,Cell Phones & Accessories,210,For parts or not working,262,directdealyorkshire,9161,14,United Kingdom
263,263,1,1,210,Apple iPhone 11 - 128GB - Green (Unlocked) A2111 (CDMA + GSM),782.71,121.37,1,1,Cell Phones & Accessories,210,For parts or not working,263,omgwtfdc2,40,1,United States
264,264,1,14,210,Apple iPhone 11 Pro - 64GB - Midnight Green A2215 (CDMA + GSM),1242.91,160.38,1,1,Cell Phones & Accessories,210,For parts or not working,264,keco-210449,22,14,United Kingdom
265,265,1,115,210,Apple iPhone 11 Pro Max - 256GB - Midnight Green  Phone Locked,1633.35,126.06,1,1,Cell Phones & Accessories,210,For parts or not working,265,alexbile-38,0,115,Australia
266,266,1,266,77,apple iphone 11 64gb black,1398.89,99.92,1,1,Cell Phones & Accessories,77,Open box,266,silvone_0,16,266,Finland
267,267,1,192,210,Apple iPhone 11 Pro - 64GB - Space Grau (O2) A2215 (CDMA + GSM) - Displaybruch,1641.25,156.64,1,1,Cell Phones & Accessories,210,For parts or not working,267,leonhardq,400,192,Germany
